
--------------------------------------------------
Multilingual SER System v1.3
--------------------------------------------------
Run Name      : Run4
Fx Model      : HUBERT_BASE
Clf Model     : PROBING
Extract Mode  : gpu_memory
Dataset       : ShEMO
Device        : gpu
Epochs        : 20
Num Workers   : 2
Data Dir      : ./data
History Dir   : ./history
Weights Dir   : ./weights
Log Level     : debug
Purge Cache   : False
Job Name      : Job169
Job Id        : 30721503
GPU           : Tesla V100-PCIE-32GB
GPU Count     : 1
GPU Memory    : 31.75 GB

Timestamp : 2023-03-03 09:58:42.903182

INFO >> Running on CUDA


INFO >> Training Classifier

INFO >> Epoch: 1  |  Layer:  1  |  Train Loss: 1.498 | Train Acc: 39.32  |  Val Loss: 1.401 | Val Acc: 43.37  |  Test Loss: 1.178 | Tes Acc: 58.87
INFO >> Epoch: 1  |  Layer:  2  |  Train Loss: 1.480 | Train Acc: 39.90  |  Val Loss: 1.369 | Val Acc: 48.75  |  Test Loss: 1.144 | Tes Acc: 66.40
INFO >> Epoch: 1  |  Layer:  3  |  Train Loss: 1.467 | Train Acc: 41.84  |  Val Loss: 1.336 | Val Acc: 52.51  |  Test Loss: 1.109 | Tes Acc: 68.01
INFO >> Epoch: 1  |  Layer:  4  |  Train Loss: 1.470 | Train Acc: 40.58  |  Val Loss: 1.353 | Val Acc: 48.21  |  Test Loss: 1.133 | Tes Acc: 65.05
INFO >> Epoch: 1  |  Layer:  5  |  Train Loss: 1.470 | Train Acc: 40.92  |  Val Loss: 1.345 | Val Acc: 51.43  |  Test Loss: 1.127 | Tes Acc: 67.20
INFO >> Epoch: 1  |  Layer:  6  |  Train Loss: 1.450 | Train Acc: 43.33  |  Val Loss: 1.297 | Val Acc: 57.35  |  Test Loss: 1.071 | Tes Acc: 68.55
INFO >> Epoch: 1  |  Layer:  7  |  Train Loss: 1.444 | Train Acc: 44.11  |  Val Loss: 1.293 | Val Acc: 53.23  |  Test Loss: 1.054 | Tes Acc: 66.40
INFO >> Epoch: 1  |  Layer:  8  |  Train Loss: 1.445 | Train Acc: 43.38  |  Val Loss: 1.289 | Val Acc: 51.79  |  Test Loss: 1.048 | Tes Acc: 67.74
INFO >> Epoch: 1  |  Layer:  9  |  Train Loss: 1.438 | Train Acc: 42.37  |  Val Loss: 1.277 | Val Acc: 49.82  |  Test Loss: 1.031 | Tes Acc: 65.32
INFO >> Epoch: 1  |  Layer: 10  |  Train Loss: 1.428 | Train Acc: 42.66  |  Val Loss: 1.274 | Val Acc: 50.90  |  Test Loss: 1.027 | Tes Acc: 65.32
INFO >> Epoch: 1  |  Layer: 11  |  Train Loss: 1.436 | Train Acc: 42.90  |  Val Loss: 1.287 | Val Acc: 49.46  |  Test Loss: 1.040 | Tes Acc: 64.25
INFO >> Epoch: 1  |  Layer: 12  |  Train Loss: 1.438 | Train Acc: 40.14  |  Val Loss: 1.317 | Val Acc: 46.77  |  Test Loss: 1.075 | Tes Acc: 62.63

INFO >> Epoch: 2  |  Layer:  1  |  Train Loss: 1.345 | Train Acc: 47.97  |  Val Loss: 1.307 | Val Acc: 50.90  |  Test Loss: 1.032 | Tes Acc: 62.10
INFO >> Epoch: 2  |  Layer:  2  |  Train Loss: 1.306 | Train Acc: 51.26  |  Val Loss: 1.230 | Val Acc: 55.56  |  Test Loss: 0.934 | Tes Acc: 70.16
INFO >> Epoch: 2  |  Layer:  3  |  Train Loss: 1.242 | Train Acc: 55.46  |  Val Loss: 1.164 | Val Acc: 56.81  |  Test Loss: 0.847 | Tes Acc: 71.24
INFO >> Epoch: 2  |  Layer:  4  |  Train Loss: 1.269 | Train Acc: 54.73  |  Val Loss: 1.186 | Val Acc: 57.53  |  Test Loss: 0.878 | Tes Acc: 70.70
INFO >> Epoch: 2  |  Layer:  5  |  Train Loss: 1.260 | Train Acc: 55.22  |  Val Loss: 1.172 | Val Acc: 58.06  |  Test Loss: 0.862 | Tes Acc: 71.51
INFO >> Epoch: 2  |  Layer:  6  |  Train Loss: 1.207 | Train Acc: 56.76  |  Val Loss: 1.099 | Val Acc: 62.37  |  Test Loss: 0.796 | Tes Acc: 73.39
INFO >> Epoch: 2  |  Layer:  7  |  Train Loss: 1.203 | Train Acc: 56.62  |  Val Loss: 1.115 | Val Acc: 59.86  |  Test Loss: 0.800 | Tes Acc: 71.24
INFO >> Epoch: 2  |  Layer:  8  |  Train Loss: 1.196 | Train Acc: 55.27  |  Val Loss: 1.099 | Val Acc: 60.57  |  Test Loss: 0.793 | Tes Acc: 72.85
INFO >> Epoch: 2  |  Layer:  9  |  Train Loss: 1.187 | Train Acc: 55.07  |  Val Loss: 1.083 | Val Acc: 62.19  |  Test Loss: 0.788 | Tes Acc: 72.31
INFO >> Epoch: 2  |  Layer: 10  |  Train Loss: 1.184 | Train Acc: 56.04  |  Val Loss: 1.093 | Val Acc: 60.75  |  Test Loss: 0.778 | Tes Acc: 72.58
INFO >> Epoch: 2  |  Layer: 11  |  Train Loss: 1.192 | Train Acc: 57.10  |  Val Loss: 1.113 | Val Acc: 58.78  |  Test Loss: 0.777 | Tes Acc: 73.92
INFO >> Epoch: 2  |  Layer: 12  |  Train Loss: 1.246 | Train Acc: 53.62  |  Val Loss: 1.187 | Val Acc: 55.91  |  Test Loss: 0.869 | Tes Acc: 71.51

INFO >> Epoch: 3  |  Layer:  1  |  Train Loss: 1.242 | Train Acc: 54.98  |  Val Loss: 1.238 | Val Acc: 51.79  |  Test Loss: 0.964 | Tes Acc: 60.75
INFO >> Epoch: 3  |  Layer:  2  |  Train Loss: 1.180 | Train Acc: 56.62  |  Val Loss: 1.126 | Val Acc: 59.14  |  Test Loss: 0.852 | Tes Acc: 69.35
INFO >> Epoch: 3  |  Layer:  3  |  Train Loss: 1.105 | Train Acc: 60.43  |  Val Loss: 1.056 | Val Acc: 62.72  |  Test Loss: 0.772 | Tes Acc: 73.66
INFO >> Epoch: 3  |  Layer:  4  |  Train Loss: 1.121 | Train Acc: 59.90  |  Val Loss: 1.064 | Val Acc: 61.29  |  Test Loss: 0.795 | Tes Acc: 71.77
INFO >> Epoch: 3  |  Layer:  5  |  Train Loss: 1.114 | Train Acc: 60.29  |  Val Loss: 1.036 | Val Acc: 64.34  |  Test Loss: 0.765 | Tes Acc: 75.27
INFO >> Epoch: 3  |  Layer:  6  |  Train Loss: 1.048 | Train Acc: 63.43  |  Val Loss: 0.994 | Val Acc: 65.95  |  Test Loss: 0.732 | Tes Acc: 76.88
INFO >> Epoch: 3  |  Layer:  7  |  Train Loss: 1.038 | Train Acc: 62.27  |  Val Loss: 0.971 | Val Acc: 68.10  |  Test Loss: 0.698 | Tes Acc: 79.30
