
--------------------------------------------------
Multilingual SER System v1.3
--------------------------------------------------
Run Name      : Run1
Fx Model      : WAV2VEC2_BASE
Clf Model     : PROBING
Extract Mode  : gpu_memory
Dataset       : EmoDB
Device        : gpu
Epochs        : 20
Num Workers   : 2
Data Dir      : ./data
History Dir   : ./history
Weights Dir   : ./weights
Log Level     : debug
Purge Cache   : False
Job Name      : Job11
Job Id        : 30721345
GPU           : Tesla V100-SXM2-16GB
GPU Count     : 1
GPU Memory    : 15.78 GB

Timestamp : 2023-03-03 09:58:42.890031

INFO >> Running on CUDA


INFO >> Training Classifier

INFO >> Epoch: 1  |  Layer:  1  |  Train Loss: 1.894 | Train Acc: 18.31  |  Val Loss: 1.855 | Val Acc: 25.23  |  Test Loss: 1.786 | Tes Acc: 33.33
INFO >> Epoch: 1  |  Layer:  2  |  Train Loss: 1.890 | Train Acc: 23.55  |  Val Loss: 1.846 | Val Acc: 27.10  |  Test Loss: 1.781 | Tes Acc: 34.52
INFO >> Epoch: 1  |  Layer:  3  |  Train Loss: 1.879 | Train Acc: 28.20  |  Val Loss: 1.820 | Val Acc: 33.64  |  Test Loss: 1.759 | Tes Acc: 35.71
INFO >> Epoch: 1  |  Layer:  4  |  Train Loss: 1.862 | Train Acc: 30.23  |  Val Loss: 1.794 | Val Acc: 36.45  |  Test Loss: 1.733 | Tes Acc: 36.90
INFO >> Epoch: 1  |  Layer:  5  |  Train Loss: 1.855 | Train Acc: 33.43  |  Val Loss: 1.779 | Val Acc: 37.38  |  Test Loss: 1.708 | Tes Acc: 40.48
INFO >> Epoch: 1  |  Layer:  6  |  Train Loss: 1.855 | Train Acc: 30.81  |  Val Loss: 1.776 | Val Acc: 31.78  |  Test Loss: 1.702 | Tes Acc: 39.29
INFO >> Epoch: 1  |  Layer:  7  |  Train Loss: 1.862 | Train Acc: 26.74  |  Val Loss: 1.790 | Val Acc: 32.71  |  Test Loss: 1.718 | Tes Acc: 38.10
INFO >> Epoch: 1  |  Layer:  8  |  Train Loss: 1.847 | Train Acc: 30.81  |  Val Loss: 1.778 | Val Acc: 30.84  |  Test Loss: 1.692 | Tes Acc: 40.48
INFO >> Epoch: 1  |  Layer:  9  |  Train Loss: 1.861 | Train Acc: 29.94  |  Val Loss: 1.798 | Val Acc: 30.84  |  Test Loss: 1.706 | Tes Acc: 38.10
INFO >> Epoch: 1  |  Layer: 10  |  Train Loss: 1.870 | Train Acc: 25.29  |  Val Loss: 1.810 | Val Acc: 28.97  |  Test Loss: 1.730 | Tes Acc: 36.90
INFO >> Epoch: 1  |  Layer: 11  |  Train Loss: 1.921 | Train Acc: 19.48  |  Val Loss: 1.910 | Val Acc: 24.30  |  Test Loss: 1.868 | Tes Acc: 30.95
INFO >> Epoch: 1  |  Layer: 12  |  Train Loss: 1.889 | Train Acc: 21.80  |  Val Loss: 1.836 | Val Acc: 26.17  |  Test Loss: 1.765 | Tes Acc: 34.52

