
--------------------------------------------------
Multilingual SER System v1.3
--------------------------------------------------
Run Name      : Run4
Fx Model      : HUBERT_LARGE
Clf Model     : PROBING
Extract Mode  : gpu_memory
Dataset       : EmoDB
Device        : gpu
Epochs        : 20
Num Workers   : 2
Data Dir      : ./data
History Dir   : ./history
Weights Dir   : ./weights
Log Level     : debug
Purge Cache   : False
Job Name      : Job90
Job Id        : 30721424
GPU           : Quadro RTX 8000
GPU Count     : 1
GPU Memory    : 44.49 GB

Timestamp : 2023-03-03 12:29:50.266348

INFO >> Running on CUDA


INFO >> Training Classifier

INFO >> Epoch: 1  |  Layer:  1  |  Train Loss: 1.928 | Train Acc: 25.29  |  Val Loss: 1.585 | Val Acc: 20.56  |  Test Loss: 1.564 | Tes Acc: 22.62
INFO >> Epoch: 1  |  Layer:  2  |  Train Loss: 1.802 | Train Acc: 29.65  |  Val Loss: 1.409 | Val Acc: 53.27  |  Test Loss: 1.469 | Tes Acc: 54.76
INFO >> Epoch: 1  |  Layer:  3  |  Train Loss: 1.838 | Train Acc: 27.62  |  Val Loss: 1.361 | Val Acc: 53.27  |  Test Loss: 1.440 | Tes Acc: 51.19
INFO >> Epoch: 1  |  Layer:  4  |  Train Loss: 1.832 | Train Acc: 25.87  |  Val Loss: 1.355 | Val Acc: 53.27  |  Test Loss: 1.427 | Tes Acc: 53.57
INFO >> Epoch: 1  |  Layer:  5  |  Train Loss: 1.845 | Train Acc: 25.87  |  Val Loss: 1.387 | Val Acc: 46.73  |  Test Loss: 1.343 | Tes Acc: 57.14
INFO >> Epoch: 1  |  Layer:  6  |  Train Loss: 1.887 | Train Acc: 28.20  |  Val Loss: 1.383 | Val Acc: 53.27  |  Test Loss: 1.378 | Tes Acc: 58.33
INFO >> Epoch: 1  |  Layer:  7  |  Train Loss: 1.877 | Train Acc: 25.29  |  Val Loss: 1.422 | Val Acc: 57.01  |  Test Loss: 1.375 | Tes Acc: 60.71
INFO >> Epoch: 1  |  Layer:  8  |  Train Loss: 1.882 | Train Acc: 26.45  |  Val Loss: 1.394 | Val Acc: 55.14  |  Test Loss: 1.356 | Tes Acc: 59.52
INFO >> Epoch: 1  |  Layer:  9  |  Train Loss: 1.974 | Train Acc: 30.23  |  Val Loss: 1.386 | Val Acc: 49.53  |  Test Loss: 1.407 | Tes Acc: 47.62
INFO >> Epoch: 1  |  Layer: 10  |  Train Loss: 1.992 | Train Acc: 24.42  |  Val Loss: 1.435 | Val Acc: 57.94  |  Test Loss: 1.403 | Tes Acc: 64.29
INFO >> Epoch: 1  |  Layer: 11  |  Train Loss: 1.958 | Train Acc: 27.03  |  Val Loss: 1.338 | Val Acc: 49.53  |  Test Loss: 1.184 | Tes Acc: 59.52
INFO >> Epoch: 1  |  Layer: 12  |  Train Loss: 2.036 | Train Acc: 29.07  |  Val Loss: 1.372 | Val Acc: 49.53  |  Test Loss: 1.257 | Tes Acc: 55.95
INFO >> Epoch: 1  |  Layer: 13  |  Train Loss: 2.176 | Train Acc: 22.97  |  Val Loss: 1.547 | Val Acc: 46.73  |  Test Loss: 1.353 | Tes Acc: 54.76
INFO >> Epoch: 1  |  Layer: 14  |  Train Loss: 2.331 | Train Acc: 24.42  |  Val Loss: 1.655 | Val Acc: 37.38  |  Test Loss: 1.450 | Tes Acc: 52.38
INFO >> Epoch: 1  |  Layer: 15  |  Train Loss: 2.802 | Train Acc: 19.48  |  Val Loss: 1.808 | Val Acc: 38.32  |  Test Loss: 1.787 | Tes Acc: 33.33
INFO >> Epoch: 1  |  Layer: 16  |  Train Loss: 2.441 | Train Acc: 24.42  |  Val Loss: 1.659 | Val Acc: 42.99  |  Test Loss: 1.556 | Tes Acc: 60.71
INFO >> Epoch: 1  |  Layer: 17  |  Train Loss: 2.587 | Train Acc: 25.00  |  Val Loss: 2.634 | Val Acc: 19.63  |  Test Loss: 2.384 | Tes Acc: 19.05
