
--------------------------------------------------
Multilingual SER System v1.5
--------------------------------------------------
Run Name      : Run2
Fx Model      : HUBERT_BASE
Clf Model     : CM_PROBING_DENSE
Extract Mode  : gpu_memory
Dataset       : ShEMO
Device        : gpu
Epochs        : 30
Num Workers   : 3
Data Dir      : ./data
History Dir   : ./history
Weights Dir   : ./weights
Log Level     : debug
Purge Cache   : False
Job Name      : Job165
Job Id        : 31668511
GPU           : Quadro RTX 8000
GPU Count     : 1
GPU Memory    : 44.49 GB

Timestamp : 2023-04-06 12:39:08.362350

INFO >> Running on CUDA


INFO >> Training Classifier

INFO >> Epoch: 1  |  Layer: 01  |  Train Loss: 1.440 | Train Acc: 40.58  |  Val Loss: 1.390 | Val Acc: 39.25  |  Test Loss: 1.127 | Tes Acc: 50.54
INFO >> Epoch: 1  |  Layer: 02  |  Train Loss: 1.468 | Train Acc: 39.95  |  Val Loss: 1.384 | Val Acc: 43.91  |  Test Loss: 1.075 | Tes Acc: 58.60
INFO >> Epoch: 1  |  Layer: 03  |  Train Loss: 1.459 | Train Acc: 39.71  |  Val Loss: 1.354 | Val Acc: 43.55  |  Test Loss: 1.057 | Tes Acc: 57.80
INFO >> Epoch: 1  |  Layer: 04  |  Train Loss: 1.459 | Train Acc: 39.81  |  Val Loss: 1.351 | Val Acc: 46.95  |  Test Loss: 1.056 | Tes Acc: 62.37
INFO >> Epoch: 1  |  Layer: 05  |  Train Loss: 1.463 | Train Acc: 40.05  |  Val Loss: 1.344 | Val Acc: 48.21  |  Test Loss: 1.058 | Tes Acc: 63.17
INFO >> Epoch: 1  |  Layer: 06  |  Train Loss: 1.456 | Train Acc: 40.48  |  Val Loss: 1.336 | Val Acc: 47.49  |  Test Loss: 1.033 | Tes Acc: 63.17
INFO >> Epoch: 1  |  Layer: 07  |  Train Loss: 1.456 | Train Acc: 40.48  |  Val Loss: 1.326 | Val Acc: 47.67  |  Test Loss: 1.018 | Tes Acc: 63.44
INFO >> Epoch: 1  |  Layer: 08  |  Train Loss: 1.466 | Train Acc: 39.03  |  Val Loss: 1.351 | Val Acc: 47.31  |  Test Loss: 1.058 | Tes Acc: 65.32
INFO >> Epoch: 1  |  Layer: 09  |  Train Loss: 1.459 | Train Acc: 39.66  |  Val Loss: 1.346 | Val Acc: 47.85  |  Test Loss: 1.047 | Tes Acc: 62.63
INFO >> Epoch: 1  |  Layer: 10  |  Train Loss: 1.460 | Train Acc: 40.63  |  Val Loss: 1.340 | Val Acc: 48.57  |  Test Loss: 1.038 | Tes Acc: 64.25
INFO >> Epoch: 1  |  Layer: 11  |  Train Loss: 1.454 | Train Acc: 39.95  |  Val Loss: 1.318 | Val Acc: 49.82  |  Test Loss: 1.015 | Tes Acc: 66.40
INFO >> Epoch: 1  |  Layer: 12  |  Train Loss: 1.463 | Train Acc: 40.43  |  Val Loss: 1.336 | Val Acc: 48.75  |  Test Loss: 1.038 | Tes Acc: 66.40
INFO >> Epoch: 1  |  Layer: 13  |  Train Loss: 1.442 | Train Acc: 41.35  |  Val Loss: 1.288 | Val Acc: 51.61  |  Test Loss: 0.996 | Tes Acc: 69.62

INFO >> Epoch: 2  |  Layer: 01  |  Train Loss: 1.308 | Train Acc: 51.45  |  Val Loss: 1.286 | Val Acc: 46.95  |  Test Loss: 1.056 | Tes Acc: 59.95
INFO >> Epoch: 2  |  Layer: 02  |  Train Loss: 1.331 | Train Acc: 49.52  |  Val Loss: 1.328 | Val Acc: 45.70  |  Test Loss: 1.091 | Tes Acc: 56.18
INFO >> Epoch: 2  |  Layer: 03  |  Train Loss: 1.309 | Train Acc: 50.92  |  Val Loss: 1.265 | Val Acc: 49.82  |  Test Loss: 1.027 | Tes Acc: 61.83
INFO >> Epoch: 2  |  Layer: 04  |  Train Loss: 1.297 | Train Acc: 51.79  |  Val Loss: 1.269 | Val Acc: 48.75  |  Test Loss: 1.027 | Tes Acc: 61.83
INFO >> Epoch: 2  |  Layer: 05  |  Train Loss: 1.291 | Train Acc: 52.61  |  Val Loss: 1.250 | Val Acc: 51.25  |  Test Loss: 1.010 | Tes Acc: 65.05
