
--------------------------------------------------
Multilingual SER System v1.3
--------------------------------------------------
Run Name      : Run1
Fx Model      : WAV2VEC2_LARGE_XLSR300M
Clf Model     : PROBING
Extract Mode  : gpu_memory
Dataset       : AESDD
Device        : gpu
Epochs        : 20
Num Workers   : 2
Data Dir      : ./data
History Dir   : ./history
Weights Dir   : ./weights
Log Level     : debug
Purge Cache   : False
Job Name      : Job3
Job Id        : 30721337
GPU           : Tesla V100-SXM2-16GB
GPU Count     : 1
GPU Memory    : 15.78 GB

Timestamp : 2023-03-03 09:32:38.888030

INFO >> Running on CUDA


INFO >> Training Classifier

INFO >> Epoch: 1  |  Layer:  1  |  Train Loss: 1.658 | Train Acc: 24.83  |  Val Loss: 1.441 | Val Acc: 24.24  |  Test Loss: 1.575 | Tes Acc: 29.47
INFO >> Epoch: 1  |  Layer:  2  |  Train Loss: 1.632 | Train Acc: 28.19  |  Val Loss: 1.488 | Val Acc: 34.34  |  Test Loss: 1.513 | Tes Acc: 30.92
INFO >> Epoch: 1  |  Layer:  3  |  Train Loss: 1.632 | Train Acc: 25.17  |  Val Loss: 1.529 | Val Acc: 24.24  |  Test Loss: 1.554 | Tes Acc: 23.19
INFO >> Epoch: 1  |  Layer:  4  |  Train Loss: 1.627 | Train Acc: 27.52  |  Val Loss: 1.556 | Val Acc: 19.19  |  Test Loss: 1.541 | Tes Acc: 31.40
INFO >> Epoch: 1  |  Layer:  5  |  Train Loss: 1.621 | Train Acc: 28.52  |  Val Loss: 1.522 | Val Acc: 25.25  |  Test Loss: 1.534 | Tes Acc: 29.95
INFO >> Epoch: 1  |  Layer:  6  |  Train Loss: 1.664 | Train Acc: 23.83  |  Val Loss: 1.508 | Val Acc: 27.27  |  Test Loss: 1.583 | Tes Acc: 24.15
INFO >> Epoch: 1  |  Layer:  7  |  Train Loss: 1.634 | Train Acc: 22.82  |  Val Loss: 1.449 | Val Acc: 58.59  |  Test Loss: 1.447 | Tes Acc: 42.03
INFO >> Epoch: 1  |  Layer:  8  |  Train Loss: 1.681 | Train Acc: 20.47  |  Val Loss: 1.522 | Val Acc: 28.28  |  Test Loss: 1.511 | Tes Acc: 32.85
INFO >> Epoch: 1  |  Layer:  9  |  Train Loss: 1.711 | Train Acc: 21.14  |  Val Loss: 1.566 | Val Acc: 26.26  |  Test Loss: 1.556 | Tes Acc: 32.85
INFO >> Epoch: 1  |  Layer: 10  |  Train Loss: 1.733 | Train Acc: 20.47  |  Val Loss: 1.594 | Val Acc: 27.27  |  Test Loss: 1.607 | Tes Acc: 23.67
INFO >> Epoch: 1  |  Layer: 11  |  Train Loss: 1.708 | Train Acc: 22.15  |  Val Loss: 1.562 | Val Acc: 20.20  |  Test Loss: 1.575 | Tes Acc: 26.57
