
--------------------------------------------------
Multilingual SER System v1.5
--------------------------------------------------
Run Name      : Run1
Fx Model      : HUBERT_LARGE
Clf Model     : CM_PROBING_LINEAR
Extract Mode  : gpu_memory
Dataset       : RAVDESS
Device        : gpu
Epochs        : 30
Num Workers   : 3
Data Dir      : ./data
History Dir   : ./history
Weights Dir   : ./weights
Log Level     : debug
Purge Cache   : False
Job Name      : Job34
Job Id        : 31668380
GPU           : Quadro RTX 8000
GPU Count     : 1
GPU Memory    : 44.49 GB

Timestamp : 2023-04-06 01:59:39.219997

INFO >> Running on CUDA


INFO >> Training Classifier

INFO >> Epoch: 1  |  Layer: 01  |  Train Loss: 2.042 | Train Acc: 20.24  |  Val Loss: 1.952 | Val Acc: 22.33  |  Test Loss: 1.963 | Tes Acc: 20.00
INFO >> Epoch: 1  |  Layer: 02  |  Train Loss: 2.017 | Train Acc: 23.57  |  Val Loss: 1.888 | Val Acc: 24.00  |  Test Loss: 1.901 | Tes Acc: 27.67
INFO >> Epoch: 1  |  Layer: 03  |  Train Loss: 1.949 | Train Acc: 24.64  |  Val Loss: 1.748 | Val Acc: 34.00  |  Test Loss: 1.757 | Tes Acc: 30.00
INFO >> Epoch: 1  |  Layer: 04  |  Train Loss: 1.893 | Train Acc: 25.00  |  Val Loss: 1.676 | Val Acc: 39.67  |  Test Loss: 1.660 | Tes Acc: 34.00
INFO >> Epoch: 1  |  Layer: 05  |  Train Loss: 1.900 | Train Acc: 24.52  |  Val Loss: 1.759 | Val Acc: 35.67  |  Test Loss: 1.757 | Tes Acc: 35.00
INFO >> Epoch: 1  |  Layer: 06  |  Train Loss: 1.949 | Train Acc: 23.93  |  Val Loss: 1.678 | Val Acc: 40.00  |  Test Loss: 1.682 | Tes Acc: 40.67
INFO >> Epoch: 1  |  Layer: 07  |  Train Loss: 1.923 | Train Acc: 24.52  |  Val Loss: 1.647 | Val Acc: 35.67  |  Test Loss: 1.702 | Tes Acc: 33.33
INFO >> Epoch: 1  |  Layer: 08  |  Train Loss: 1.870 | Train Acc: 27.62  |  Val Loss: 1.581 | Val Acc: 40.00  |  Test Loss: 1.656 | Tes Acc: 37.00
INFO >> Epoch: 1  |  Layer: 09  |  Train Loss: 1.910 | Train Acc: 25.83  |  Val Loss: 1.614 | Val Acc: 40.00  |  Test Loss: 1.632 | Tes Acc: 44.67
INFO >> Epoch: 1  |  Layer: 10  |  Train Loss: 1.836 | Train Acc: 28.81  |  Val Loss: 1.640 | Val Acc: 35.33  |  Test Loss: 1.702 | Tes Acc: 33.67
INFO >> Epoch: 1  |  Layer: 11  |  Train Loss: 1.857 | Train Acc: 31.07  |  Val Loss: 1.656 | Val Acc: 39.33  |  Test Loss: 1.673 | Tes Acc: 42.00
INFO >> Epoch: 1  |  Layer: 12  |  Train Loss: 1.843 | Train Acc: 28.81  |  Val Loss: 1.528 | Val Acc: 37.67  |  Test Loss: 1.562 | Tes Acc: 43.67
INFO >> Epoch: 1  |  Layer: 13  |  Train Loss: 1.840 | Train Acc: 32.50  |  Val Loss: 1.507 | Val Acc: 44.33  |  Test Loss: 1.549 | Tes Acc: 44.00
INFO >> Epoch: 1  |  Layer: 14  |  Train Loss: 1.884 | Train Acc: 30.00  |  Val Loss: 1.580 | Val Acc: 43.00  |  Test Loss: 1.652 | Tes Acc: 40.33
