
--------------------------------------------------
Multilingual SER System v1.5
--------------------------------------------------
Run Name      : Run1
Fx Model      : HUBERT_BASE
Clf Model     : CM_PROBING_LINEAR
Extract Mode  : gpu_memory
Dataset       : RAVDESS
Device        : gpu
Epochs        : 30
Num Workers   : 3
Data Dir      : ./data
History Dir   : ./history
Weights Dir   : ./weights
Log Level     : debug
Purge Cache   : False
Job Name      : Job33
Job Id        : 31668379
GPU           : Quadro RTX 8000
GPU Count     : 1
GPU Memory    : 44.49 GB

Timestamp : 2023-04-06 01:57:38.934263

INFO >> Running on CUDA


INFO >> Training Classifier

INFO >> Epoch: 1  |  Layer: 01  |  Train Loss: 2.038 | Train Acc: 18.69  |  Val Loss: 1.925 | Val Acc: 29.33  |  Test Loss: 1.929 | Tes Acc: 33.00
INFO >> Epoch: 1  |  Layer: 02  |  Train Loss: 2.048 | Train Acc: 18.93  |  Val Loss: 1.961 | Val Acc: 23.33  |  Test Loss: 1.981 | Tes Acc: 26.33
INFO >> Epoch: 1  |  Layer: 03  |  Train Loss: 2.042 | Train Acc: 16.07  |  Val Loss: 1.987 | Val Acc: 28.33  |  Test Loss: 2.000 | Tes Acc: 24.67
INFO >> Epoch: 1  |  Layer: 04  |  Train Loss: 2.049 | Train Acc: 18.81  |  Val Loss: 2.001 | Val Acc: 28.67  |  Test Loss: 2.013 | Tes Acc: 26.00
INFO >> Epoch: 1  |  Layer: 05  |  Train Loss: 2.052 | Train Acc: 18.45  |  Val Loss: 2.014 | Val Acc: 32.00  |  Test Loss: 2.022 | Tes Acc: 24.33
INFO >> Epoch: 1  |  Layer: 06  |  Train Loss: 2.049 | Train Acc: 18.93  |  Val Loss: 2.009 | Val Acc: 29.00  |  Test Loss: 2.019 | Tes Acc: 26.00
INFO >> Epoch: 1  |  Layer: 07  |  Train Loss: 2.053 | Train Acc: 16.07  |  Val Loss: 2.018 | Val Acc: 25.00  |  Test Loss: 2.027 | Tes Acc: 22.67
INFO >> Epoch: 1  |  Layer: 08  |  Train Loss: 2.043 | Train Acc: 17.14  |  Val Loss: 2.001 | Val Acc: 29.33  |  Test Loss: 2.013 | Tes Acc: 30.00
INFO >> Epoch: 1  |  Layer: 09  |  Train Loss: 2.044 | Train Acc: 22.02  |  Val Loss: 2.000 | Val Acc: 31.33  |  Test Loss: 2.011 | Tes Acc: 27.00
INFO >> Epoch: 1  |  Layer: 10  |  Train Loss: 2.052 | Train Acc: 18.45  |  Val Loss: 2.017 | Val Acc: 22.67  |  Test Loss: 2.025 | Tes Acc: 23.00
INFO >> Epoch: 1  |  Layer: 11  |  Train Loss: 2.051 | Train Acc: 20.00  |  Val Loss: 2.018 | Val Acc: 30.00  |  Test Loss: 2.024 | Tes Acc: 32.67
INFO >> Epoch: 1  |  Layer: 12  |  Train Loss: 2.050 | Train Acc: 19.64  |  Val Loss: 2.010 | Val Acc: 31.67  |  Test Loss: 2.019 | Tes Acc: 33.67
INFO >> Epoch: 1  |  Layer: 13  |  Train Loss: 2.053 | Train Acc: 24.17  |  Val Loss: 2.014 | Val Acc: 22.67  |  Test Loss: 2.023 | Tes Acc: 24.00

INFO >> Epoch: 2  |  Layer: 01  |  Train Loss: 1.894 | Train Acc: 24.64  |  Val Loss: 1.823 | Val Acc: 34.67  |  Test Loss: 1.831 | Tes Acc: 32.00
INFO >> Epoch: 2  |  Layer: 02  |  Train Loss: 1.934 | Train Acc: 25.95  |  Val Loss: 1.841 | Val Acc: 43.33  |  Test Loss: 1.865 | Tes Acc: 38.00
INFO >> Epoch: 2  |  Layer: 03  |  Train Loss: 1.949 | Train Acc: 26.07  |  Val Loss: 1.872 | Val Acc: 33.00  |  Test Loss: 1.890 | Tes Acc: 31.67
INFO >> Epoch: 2  |  Layer: 04  |  Train Loss: 1.969 | Train Acc: 26.67  |  Val Loss: 1.899 | Val Acc: 26.33  |  Test Loss: 1.914 | Tes Acc: 28.67
INFO >> Epoch: 2  |  Layer: 05  |  Train Loss: 1.986 | Train Acc: 25.36  |  Val Loss: 1.934 | Val Acc: 32.33  |  Test Loss: 1.947 | Tes Acc: 33.33
INFO >> Epoch: 2  |  Layer: 06  |  Train Loss: 1.978 | Train Acc: 25.83  |  Val Loss: 1.923 | Val Acc: 26.67  |  Test Loss: 1.938 | Tes Acc: 27.00
