
--------------------------------------------------
Multilingual SER System v1.5
--------------------------------------------------
Run Name      : Run1
Fx Model      : WAV2VEC2_ASR_LARGE_960H
Clf Model     : PROBING
Extract Mode  : gpu_memory
Dataset       : ShEMO
Device        : gpu
Epochs        : 30
Num Workers   : 3
Data Dir      : ./data
History Dir   : ./history
Weights Dir   : ./weights
Log Level     : debug
Purge Cache   : False
Job Name      : Job13
Job Id        : 31168334
GPU           : Quadro RTX 8000
GPU Count     : 1
GPU Memory    : 44.49 GB

Timestamp : 2023-03-19 20:06:41.099734

INFO >> Running on CUDA


INFO >> Training Classifier

INFO >> Epoch: 1  |  Layer:  1  |  Train Loss: 1.444 | Train Acc: 39.71  |  Val Loss: 1.381 | Val Acc: 39.96  |  Test Loss: 1.172 | Tes Acc: 51.34
INFO >> Epoch: 1  |  Layer:  2  |  Train Loss: 1.437 | Train Acc: 43.24  |  Val Loss: 1.332 | Val Acc: 56.27  |  Test Loss: 1.143 | Tes Acc: 64.52
INFO >> Epoch: 1  |  Layer:  3  |  Train Loss: 1.393 | Train Acc: 47.92  |  Val Loss: 1.261 | Val Acc: 58.42  |  Test Loss: 1.035 | Tes Acc: 70.43
INFO >> Epoch: 1  |  Layer:  4  |  Train Loss: 1.376 | Train Acc: 48.21  |  Val Loss: 1.237 | Val Acc: 61.65  |  Test Loss: 1.014 | Tes Acc: 71.77
INFO >> Epoch: 1  |  Layer:  5  |  Train Loss: 1.346 | Train Acc: 50.72  |  Val Loss: 1.182 | Val Acc: 62.72  |  Test Loss: 0.949 | Tes Acc: 75.00
INFO >> Epoch: 1  |  Layer:  6  |  Train Loss: 1.308 | Train Acc: 54.06  |  Val Loss: 1.125 | Val Acc: 63.98  |  Test Loss: 0.870 | Tes Acc: 79.03
INFO >> Epoch: 1  |  Layer:  7  |  Train Loss: 1.295 | Train Acc: 53.67  |  Val Loss: 1.113 | Val Acc: 64.87  |  Test Loss: 0.878 | Tes Acc: 77.15
INFO >> Epoch: 1  |  Layer:  8  |  Train Loss: 1.262 | Train Acc: 56.23  |  Val Loss: 1.092 | Val Acc: 65.05  |  Test Loss: 0.850 | Tes Acc: 78.49
INFO >> Epoch: 1  |  Layer:  9  |  Train Loss: 1.287 | Train Acc: 53.82  |  Val Loss: 1.114 | Val Acc: 65.23  |  Test Loss: 0.883 | Tes Acc: 76.34
INFO >> Epoch: 1  |  Layer: 10  |  Train Loss: 1.297 | Train Acc: 52.85  |  Val Loss: 1.128 | Val Acc: 65.23  |  Test Loss: 0.894 | Tes Acc: 78.23
INFO >> Epoch: 1  |  Layer: 11  |  Train Loss: 1.308 | Train Acc: 52.95  |  Val Loss: 1.135 | Val Acc: 65.77  |  Test Loss: 0.896 | Tes Acc: 76.88
