
--------------------------------------------------
Multilingual SER System v1.5
--------------------------------------------------
Run Name      : Run2
Fx Model      : WAV2VEC2_BASE
Clf Model     : CM_PROBING_LINEAR
Extract Mode  : gpu_memory
Dataset       : CaFE
Device        : gpu
Epochs        : 30
Num Workers   : 3
Data Dir      : ./data
History Dir   : ./history
Weights Dir   : ./weights
Log Level     : debug
Purge Cache   : False
Job Name      : Job49
Job Id        : 31668395
GPU           : Quadro RTX 8000
GPU Count     : 1
GPU Memory    : 44.49 GB

Timestamp : 2023-04-06 02:30:39.667981

INFO >> Running on CUDA


INFO >> Training Classifier

INFO >> Epoch: 1  |  Layer: 01  |  Train Loss: 1.934 | Train Acc: 18.68  |  Val Loss: 1.885 | Val Acc: 17.31  |  Test Loss: 1.882 | Tes Acc: 22.22
INFO >> Epoch: 1  |  Layer: 02  |  Train Loss: 1.935 | Train Acc: 17.77  |  Val Loss: 1.903 | Val Acc: 28.85  |  Test Loss: 1.892 | Tes Acc: 26.07
INFO >> Epoch: 1  |  Layer: 03  |  Train Loss: 1.931 | Train Acc: 16.30  |  Val Loss: 1.911 | Val Acc: 30.13  |  Test Loss: 1.912 | Tes Acc: 23.08
INFO >> Epoch: 1  |  Layer: 04  |  Train Loss: 1.923 | Train Acc: 16.85  |  Val Loss: 1.903 | Val Acc: 24.36  |  Test Loss: 1.904 | Tes Acc: 22.65
INFO >> Epoch: 1  |  Layer: 05  |  Train Loss: 1.929 | Train Acc: 15.57  |  Val Loss: 1.899 | Val Acc: 28.21  |  Test Loss: 1.903 | Tes Acc: 20.94
INFO >> Epoch: 1  |  Layer: 06  |  Train Loss: 1.930 | Train Acc: 15.93  |  Val Loss: 1.897 | Val Acc: 29.49  |  Test Loss: 1.906 | Tes Acc: 22.22
INFO >> Epoch: 1  |  Layer: 07  |  Train Loss: 1.926 | Train Acc: 15.38  |  Val Loss: 1.890 | Val Acc: 30.13  |  Test Loss: 1.899 | Tes Acc: 26.92
INFO >> Epoch: 1  |  Layer: 08  |  Train Loss: 1.926 | Train Acc: 15.75  |  Val Loss: 1.892 | Val Acc: 24.36  |  Test Loss: 1.897 | Tes Acc: 22.22
INFO >> Epoch: 1  |  Layer: 09  |  Train Loss: 1.923 | Train Acc: 15.93  |  Val Loss: 1.890 | Val Acc: 20.51  |  Test Loss: 1.897 | Tes Acc: 22.22
INFO >> Epoch: 1  |  Layer: 10  |  Train Loss: 1.933 | Train Acc: 14.65  |  Val Loss: 1.895 | Val Acc: 29.49  |  Test Loss: 1.900 | Tes Acc: 26.50
INFO >> Epoch: 1  |  Layer: 11  |  Train Loss: 1.927 | Train Acc: 15.02  |  Val Loss: 1.896 | Val Acc: 29.49  |  Test Loss: 1.903 | Tes Acc: 26.07
INFO >> Epoch: 1  |  Layer: 12  |  Train Loss: 1.931 | Train Acc: 15.20  |  Val Loss: 1.896 | Val Acc: 30.13  |  Test Loss: 1.901 | Tes Acc: 29.49
INFO >> Epoch: 1  |  Layer: 13  |  Train Loss: 1.926 | Train Acc: 15.02  |  Val Loss: 1.900 | Val Acc: 25.00  |  Test Loss: 1.904 | Tes Acc: 23.50

INFO >> Epoch: 2  |  Layer: 01  |  Train Loss: 1.877 | Train Acc: 22.53  |  Val Loss: 1.879 | Val Acc: 27.56  |  Test Loss: 1.857 | Tes Acc: 20.09
INFO >> Epoch: 2  |  Layer: 02  |  Train Loss: 1.867 | Train Acc: 21.06  |  Val Loss: 1.885 | Val Acc: 19.87  |  Test Loss: 1.866 | Tes Acc: 22.65
INFO >> Epoch: 2  |  Layer: 03  |  Train Loss: 1.880 | Train Acc: 23.81  |  Val Loss: 1.889 | Val Acc: 16.67  |  Test Loss: 1.883 | Tes Acc: 19.23
INFO >> Epoch: 2  |  Layer: 04  |  Train Loss: 1.879 | Train Acc: 24.91  |  Val Loss: 1.877 | Val Acc: 30.13  |  Test Loss: 1.871 | Tes Acc: 26.92
INFO >> Epoch: 2  |  Layer: 05  |  Train Loss: 1.872 | Train Acc: 23.99  |  Val Loss: 1.885 | Val Acc: 15.38  |  Test Loss: 1.888 | Tes Acc: 15.38
