
--------------------------------------------------
Multilingual SER System v1.3
--------------------------------------------------
Run Name      : Run1
Fx Model      : WAV2VEC2_BASE
Clf Model     : PROBING
Extract Mode  : gpu_memory
Dataset       : RAVDESS
Device        : gpu
Epochs        : 20
Num Workers   : 2
Data Dir      : ./data
History Dir   : ./history
Weights Dir   : ./weights
Log Level     : debug
Purge Cache   : False
Job Name      : Job21
Job Id        : 30721355
GPU           : Tesla V100-SXM2-16GB
GPU Count     : 1
GPU Memory    : 15.78 GB

Timestamp : 2023-03-03 10:15:40.348889

INFO >> Running on CUDA


INFO >> Training Classifier

INFO >> Epoch: 1  |  Layer:  1  |  Train Loss: 2.035 | Train Acc: 25.71  |  Val Loss: 1.959 | Val Acc: 34.67  |  Test Loss: 1.974 | Tes Acc: 40.67
INFO >> Epoch: 1  |  Layer:  2  |  Train Loss: 2.028 | Train Acc: 25.36  |  Val Loss: 1.948 | Val Acc: 30.33  |  Test Loss: 1.967 | Tes Acc: 39.00
INFO >> Epoch: 1  |  Layer:  3  |  Train Loss: 2.027 | Train Acc: 25.36  |  Val Loss: 1.944 | Val Acc: 38.00  |  Test Loss: 1.960 | Tes Acc: 44.33
INFO >> Epoch: 1  |  Layer:  4  |  Train Loss: 2.014 | Train Acc: 28.57  |  Val Loss: 1.909 | Val Acc: 41.67  |  Test Loss: 1.929 | Tes Acc: 45.00
INFO >> Epoch: 1  |  Layer:  5  |  Train Loss: 2.008 | Train Acc: 29.17  |  Val Loss: 1.913 | Val Acc: 44.00  |  Test Loss: 1.921 | Tes Acc: 47.00
INFO >> Epoch: 1  |  Layer:  6  |  Train Loss: 2.006 | Train Acc: 29.29  |  Val Loss: 1.911 | Val Acc: 43.67  |  Test Loss: 1.924 | Tes Acc: 43.67
INFO >> Epoch: 1  |  Layer:  7  |  Train Loss: 2.007 | Train Acc: 31.67  |  Val Loss: 1.908 | Val Acc: 46.00  |  Test Loss: 1.931 | Tes Acc: 45.00
INFO >> Epoch: 1  |  Layer:  8  |  Train Loss: 2.009 | Train Acc: 29.76  |  Val Loss: 1.911 | Val Acc: 49.00  |  Test Loss: 1.929 | Tes Acc: 48.33
INFO >> Epoch: 1  |  Layer:  9  |  Train Loss: 2.026 | Train Acc: 27.50  |  Val Loss: 1.952 | Val Acc: 35.33  |  Test Loss: 1.969 | Tes Acc: 37.67
INFO >> Epoch: 1  |  Layer: 10  |  Train Loss: 2.035 | Train Acc: 21.67  |  Val Loss: 1.966 | Val Acc: 37.00  |  Test Loss: 1.983 | Tes Acc: 35.00
INFO >> Epoch: 1  |  Layer: 11  |  Train Loss: 2.060 | Train Acc: 17.14  |  Val Loss: 2.027 | Val Acc: 20.00  |  Test Loss: 2.044 | Tes Acc: 17.67
INFO >> Epoch: 1  |  Layer: 12  |  Train Loss: 2.046 | Train Acc: 16.67  |  Val Loss: 1.978 | Val Acc: 25.00  |  Test Loss: 2.002 | Tes Acc: 25.00

INFO >> Epoch: 2  |  Layer:  1  |  Train Loss: 1.899 | Train Acc: 34.52  |  Val Loss: 1.815 | Val Acc: 35.67  |  Test Loss: 1.831 | Tes Acc: 38.67
INFO >> Epoch: 2  |  Layer:  2  |  Train Loss: 1.880 | Train Acc: 37.14  |  Val Loss: 1.788 | Val Acc: 38.33  |  Test Loss: 1.817 | Tes Acc: 41.00
INFO >> Epoch: 2  |  Layer:  3  |  Train Loss: 1.872 | Train Acc: 39.64  |  Val Loss: 1.777 | Val Acc: 41.67  |  Test Loss: 1.802 | Tes Acc: 41.33
INFO >> Epoch: 2  |  Layer:  4  |  Train Loss: 1.820 | Train Acc: 42.74  |  Val Loss: 1.712 | Val Acc: 42.33  |  Test Loss: 1.734 | Tes Acc: 43.67
INFO >> Epoch: 2  |  Layer:  5  |  Train Loss: 1.808 | Train Acc: 44.05  |  Val Loss: 1.713 | Val Acc: 43.67  |  Test Loss: 1.719 | Tes Acc: 45.33
INFO >> Epoch: 2  |  Layer:  6  |  Train Loss: 1.810 | Train Acc: 50.00  |  Val Loss: 1.715 | Val Acc: 43.33  |  Test Loss: 1.731 | Tes Acc: 44.00
