
--------------------------------------------------
Multilingual SER System v1.5
--------------------------------------------------
Run Name      : Run2
Fx Model      : WAV2VEC2_LARGE_XLSR
Clf Model     : CM_PROBING_DENSE
Extract Mode  : gpu_memory
Dataset       : AESDD
Device        : gpu
Epochs        : 50
Num Workers   : 3
Data Dir      : ./data
History Dir   : ./history
Weights Dir   : ./weights
Log Level     : debug
Purge Cache   : False
Job Name      : Job183
Job Id        : 31668529
GPU           : Quadro RTX 8000
GPU Count     : 1
GPU Memory    : 44.49 GB

Timestamp : 2023-04-06 13:56:06.514599

INFO >> Running on CUDA


INFO >> Training Classifier

INFO >> Epoch: 1  |  Layer: 01  |  Train Loss: 1.708 | Train Acc: 22.82  |  Val Loss: 1.660 | Val Acc: 23.23  |  Test Loss: 1.637 | Tes Acc: 19.81
INFO >> Epoch: 1  |  Layer: 02  |  Train Loss: 1.614 | Train Acc: 27.18  |  Val Loss: 1.562 | Val Acc: 25.25  |  Test Loss: 1.639 | Tes Acc: 23.67
INFO >> Epoch: 1  |  Layer: 03  |  Train Loss: 1.615 | Train Acc: 28.19  |  Val Loss: 1.593 | Val Acc: 46.46  |  Test Loss: 1.476 | Tes Acc: 36.71
INFO >> Epoch: 1  |  Layer: 04  |  Train Loss: 1.569 | Train Acc: 29.53  |  Val Loss: 1.545 | Val Acc: 37.37  |  Test Loss: 1.507 | Tes Acc: 30.92
INFO >> Epoch: 1  |  Layer: 05  |  Train Loss: 1.585 | Train Acc: 32.55  |  Val Loss: 1.585 | Val Acc: 42.42  |  Test Loss: 1.524 | Tes Acc: 33.33
INFO >> Epoch: 1  |  Layer: 06  |  Train Loss: 1.576 | Train Acc: 31.54  |  Val Loss: 1.562 | Val Acc: 33.33  |  Test Loss: 1.515 | Tes Acc: 33.82
INFO >> Epoch: 1  |  Layer: 07  |  Train Loss: 1.612 | Train Acc: 31.54  |  Val Loss: 1.608 | Val Acc: 32.32  |  Test Loss: 1.549 | Tes Acc: 32.37
INFO >> Epoch: 1  |  Layer: 08  |  Train Loss: 1.612 | Train Acc: 28.19  |  Val Loss: 1.572 | Val Acc: 40.40  |  Test Loss: 1.508 | Tes Acc: 36.71
INFO >> Epoch: 1  |  Layer: 09  |  Train Loss: 1.614 | Train Acc: 27.85  |  Val Loss: 1.615 | Val Acc: 30.30  |  Test Loss: 1.536 | Tes Acc: 38.16
INFO >> Epoch: 1  |  Layer: 10  |  Train Loss: 1.602 | Train Acc: 27.18  |  Val Loss: 1.639 | Val Acc: 39.39  |  Test Loss: 1.599 | Tes Acc: 35.27
INFO >> Epoch: 1  |  Layer: 11  |  Train Loss: 1.616 | Train Acc: 27.18  |  Val Loss: 1.540 | Val Acc: 42.42  |  Test Loss: 1.498 | Tes Acc: 34.78
