
--------------------------------------------------
Multilingual SER System v1.3
--------------------------------------------------
Run Name      : Run1
Fx Model      : WAV2VEC2_BASE
Clf Model     : PROBING
Extract Mode  : gpu_memory
Dataset       : EMOVO
Device        : gpu
Epochs        : 20
Num Workers   : 2
Data Dir      : ./data
History Dir   : ./history
Weights Dir   : ./weights
Log Level     : debug
Purge Cache   : False
Job Name      : Job16
Job Id        : 30721350
GPU           : Tesla V100-SXM2-16GB
GPU Count     : 1
GPU Memory    : 15.78 GB

Timestamp : 2023-03-03 10:07:40.821328

INFO >> Running on CUDA


INFO >> Training Classifier

INFO >> Epoch: 1  |  Layer:  1  |  Train Loss: 1.958 | Train Acc: 12.93  |  Val Loss: 1.923 | Val Acc: 15.31  |  Test Loss: 1.945 | Tes Acc: 15.31
INFO >> Epoch: 1  |  Layer:  2  |  Train Loss: 1.956 | Train Acc: 13.95  |  Val Loss: 1.929 | Val Acc: 17.35  |  Test Loss: 1.940 | Tes Acc: 14.29
INFO >> Epoch: 1  |  Layer:  3  |  Train Loss: 1.953 | Train Acc: 14.29  |  Val Loss: 1.915 | Val Acc: 15.31  |  Test Loss: 1.934 | Tes Acc: 14.80
INFO >> Epoch: 1  |  Layer:  4  |  Train Loss: 1.952 | Train Acc: 14.29  |  Val Loss: 1.911 | Val Acc: 15.31  |  Test Loss: 1.927 | Tes Acc: 19.90
INFO >> Epoch: 1  |  Layer:  5  |  Train Loss: 1.948 | Train Acc: 12.93  |  Val Loss: 1.916 | Val Acc: 16.33  |  Test Loss: 1.928 | Tes Acc: 20.41
INFO >> Epoch: 1  |  Layer:  6  |  Train Loss: 1.947 | Train Acc: 14.97  |  Val Loss: 1.914 | Val Acc: 16.33  |  Test Loss: 1.927 | Tes Acc: 21.94
INFO >> Epoch: 1  |  Layer:  7  |  Train Loss: 1.948 | Train Acc: 13.27  |  Val Loss: 1.908 | Val Acc: 15.31  |  Test Loss: 1.930 | Tes Acc: 14.29
INFO >> Epoch: 1  |  Layer:  8  |  Train Loss: 1.949 | Train Acc: 13.61  |  Val Loss: 1.912 | Val Acc: 23.47  |  Test Loss: 1.929 | Tes Acc: 15.31
INFO >> Epoch: 1  |  Layer:  9  |  Train Loss: 1.951 | Train Acc: 12.93  |  Val Loss: 1.919 | Val Acc: 22.45  |  Test Loss: 1.932 | Tes Acc: 19.39
INFO >> Epoch: 1  |  Layer: 10  |  Train Loss: 1.960 | Train Acc: 11.56  |  Val Loss: 1.911 | Val Acc: 16.33  |  Test Loss: 1.936 | Tes Acc: 17.35
INFO >> Epoch: 1  |  Layer: 11  |  Train Loss: 1.951 | Train Acc: 10.54  |  Val Loss: 1.928 | Val Acc: 20.41  |  Test Loss: 1.949 | Tes Acc: 13.78
INFO >> Epoch: 1  |  Layer: 12  |  Train Loss: 1.970 | Train Acc: 11.90  |  Val Loss: 1.952 | Val Acc: 24.49  |  Test Loss: 1.949 | Tes Acc: 15.82

INFO >> Epoch: 2  |  Layer:  1  |  Train Loss: 1.919 | Train Acc: 25.17  |  Val Loss: 1.922 | Val Acc: 22.45  |  Test Loss: 1.938 | Tes Acc: 18.88
INFO >> Epoch: 2  |  Layer:  2  |  Train Loss: 1.917 | Train Acc: 27.21  |  Val Loss: 1.922 | Val Acc: 21.43  |  Test Loss: 1.931 | Tes Acc: 23.98
INFO >> Epoch: 2  |  Layer:  3  |  Train Loss: 1.898 | Train Acc: 34.69  |  Val Loss: 1.901 | Val Acc: 29.59  |  Test Loss: 1.921 | Tes Acc: 25.51
