
--------------------------------------------------
Multilingual SER System v1.3
--------------------------------------------------
Run Name      : Run5
Fx Model      : WAV2VEC2_BASE
Clf Model     : PROBING
Extract Mode  : gpu_memory
Dataset       : AESDD
Device        : gpu
Epochs        : 20
Num Workers   : 2
Data Dir      : ./data
History Dir   : ./history
Weights Dir   : ./weights
Log Level     : debug
Purge Cache   : False
Job Name      : Job101
Job Id        : 30721435
GPU           : Quadro RTX 8000
GPU Count     : 1
GPU Memory    : 44.49 GB

Timestamp : 2023-03-03 12:33:52.241003

INFO >> Running on CUDA


INFO >> Training Classifier

INFO >> Epoch: 1  |  Layer:  1  |  Train Loss: 1.608 | Train Acc: 21.48  |  Val Loss: 1.597 | Val Acc: 31.31  |  Test Loss: 1.600 | Tes Acc: 23.19
INFO >> Epoch: 1  |  Layer:  2  |  Train Loss: 1.606 | Train Acc: 23.15  |  Val Loss: 1.593 | Val Acc: 30.30  |  Test Loss: 1.591 | Tes Acc: 23.67
INFO >> Epoch: 1  |  Layer:  3  |  Train Loss: 1.601 | Train Acc: 25.84  |  Val Loss: 1.592 | Val Acc: 54.55  |  Test Loss: 1.581 | Tes Acc: 40.58
INFO >> Epoch: 1  |  Layer:  4  |  Train Loss: 1.598 | Train Acc: 26.17  |  Val Loss: 1.582 | Val Acc: 51.52  |  Test Loss: 1.569 | Tes Acc: 29.47
INFO >> Epoch: 1  |  Layer:  5  |  Train Loss: 1.595 | Train Acc: 27.52  |  Val Loss: 1.581 | Val Acc: 53.54  |  Test Loss: 1.568 | Tes Acc: 43.48
INFO >> Epoch: 1  |  Layer:  6  |  Train Loss: 1.584 | Train Acc: 30.87  |  Val Loss: 1.560 | Val Acc: 55.56  |  Test Loss: 1.565 | Tes Acc: 47.83
INFO >> Epoch: 1  |  Layer:  7  |  Train Loss: 1.584 | Train Acc: 29.19  |  Val Loss: 1.558 | Val Acc: 45.45  |  Test Loss: 1.567 | Tes Acc: 39.13
INFO >> Epoch: 1  |  Layer:  8  |  Train Loss: 1.585 | Train Acc: 28.52  |  Val Loss: 1.550 | Val Acc: 40.40  |  Test Loss: 1.566 | Tes Acc: 40.10
INFO >> Epoch: 1  |  Layer:  9  |  Train Loss: 1.595 | Train Acc: 27.18  |  Val Loss: 1.573 | Val Acc: 33.33  |  Test Loss: 1.581 | Tes Acc: 37.68
INFO >> Epoch: 1  |  Layer: 10  |  Train Loss: 1.599 | Train Acc: 21.81  |  Val Loss: 1.584 | Val Acc: 35.35  |  Test Loss: 1.588 | Tes Acc: 30.92
INFO >> Epoch: 1  |  Layer: 11  |  Train Loss: 1.611 | Train Acc: 20.13  |  Val Loss: 1.607 | Val Acc: 41.41  |  Test Loss: 1.604 | Tes Acc: 26.09
INFO >> Epoch: 1  |  Layer: 12  |  Train Loss: 1.616 | Train Acc: 20.81  |  Val Loss: 1.598 | Val Acc: 29.29  |  Test Loss: 1.592 | Tes Acc: 29.95

INFO >> Epoch: 2  |  Layer:  1  |  Train Loss: 1.576 | Train Acc: 24.16  |  Val Loss: 1.595 | Val Acc: 41.41  |  Test Loss: 1.595 | Tes Acc: 27.54
INFO >> Epoch: 2  |  Layer:  2  |  Train Loss: 1.561 | Train Acc: 31.21  |  Val Loss: 1.585 | Val Acc: 39.39  |  Test Loss: 1.575 | Tes Acc: 23.67
