
--------------------------------------------------
Multilingual SER System v1.5
--------------------------------------------------
Run Name      : Run5
Fx Model      : WAV2VEC2_ASR_LARGE_960H
Clf Model     : PROBING
Extract Mode  : gpu_memory
Dataset       : AESDD
Device        : gpu
Epochs        : 30
Num Workers   : 3
Data Dir      : ./data
History Dir   : ./history
Weights Dir   : ./weights
Log Level     : debug
Purge Cache   : False
Job Name      : Job57
Job Id        : 31168378
GPU           : Quadro RTX 8000
GPU Count     : 1
GPU Memory    : 44.49 GB

Timestamp : 2023-03-19 21:22:24.752628

INFO >> Running on CUDA


INFO >> Training Classifier

INFO >> Epoch: 1  |  Layer:  1  |  Train Loss: 1.633 | Train Acc: 21.81  |  Val Loss: 1.621 | Val Acc: 26.26  |  Test Loss: 1.590 | Tes Acc: 27.54
INFO >> Epoch: 1  |  Layer:  2  |  Train Loss: 1.633 | Train Acc: 17.45  |  Val Loss: 1.609 | Val Acc: 46.46  |  Test Loss: 1.595 | Tes Acc: 31.40
INFO >> Epoch: 1  |  Layer:  3  |  Train Loss: 1.628 | Train Acc: 18.46  |  Val Loss: 1.603 | Val Acc: 47.47  |  Test Loss: 1.585 | Tes Acc: 29.47
INFO >> Epoch: 1  |  Layer:  4  |  Train Loss: 1.627 | Train Acc: 18.79  |  Val Loss: 1.596 | Val Acc: 37.37  |  Test Loss: 1.585 | Tes Acc: 21.26
INFO >> Epoch: 1  |  Layer:  5  |  Train Loss: 1.618 | Train Acc: 18.79  |  Val Loss: 1.579 | Val Acc: 48.48  |  Test Loss: 1.568 | Tes Acc: 38.16
INFO >> Epoch: 1  |  Layer:  6  |  Train Loss: 1.606 | Train Acc: 20.81  |  Val Loss: 1.571 | Val Acc: 38.38  |  Test Loss: 1.563 | Tes Acc: 40.58
INFO >> Epoch: 1  |  Layer:  7  |  Train Loss: 1.608 | Train Acc: 20.47  |  Val Loss: 1.566 | Val Acc: 42.42  |  Test Loss: 1.559 | Tes Acc: 40.10
INFO >> Epoch: 1  |  Layer:  8  |  Train Loss: 1.612 | Train Acc: 21.48  |  Val Loss: 1.562 | Val Acc: 34.34  |  Test Loss: 1.561 | Tes Acc: 35.75
INFO >> Epoch: 1  |  Layer:  9  |  Train Loss: 1.608 | Train Acc: 20.81  |  Val Loss: 1.557 | Val Acc: 27.27  |  Test Loss: 1.561 | Tes Acc: 29.47
INFO >> Epoch: 1  |  Layer: 10  |  Train Loss: 1.605 | Train Acc: 21.48  |  Val Loss: 1.569 | Val Acc: 48.48  |  Test Loss: 1.554 | Tes Acc: 41.55
INFO >> Epoch: 1  |  Layer: 11  |  Train Loss: 1.616 | Train Acc: 19.80  |  Val Loss: 1.570 | Val Acc: 42.42  |  Test Loss: 1.565 | Tes Acc: 37.68
