
--------------------------------------------------
Multilingual SER System v1.5
--------------------------------------------------
Run Name      : Run2
Fx Model      : HUBERT_LARGE
Clf Model     : CM_PROBING_DENSE
Extract Mode  : gpu_memory
Dataset       : RAVDESS
Device        : gpu
Epochs        : 30
Num Workers   : 3
Data Dir      : ./data
History Dir   : ./history
Weights Dir   : ./weights
Log Level     : debug
Purge Cache   : False
Job Name      : Job160
Job Id        : 31668506
GPU           : Quadro RTX 8000
GPU Count     : 1
GPU Memory    : 44.49 GB

Timestamp : 2023-04-06 12:29:05.681725

INFO >> Running on CUDA


INFO >> Training Classifier

INFO >> Epoch: 1  |  Layer: 01  |  Train Loss: 2.027 | Train Acc: 23.10  |  Val Loss: 1.887 | Val Acc: 22.67  |  Test Loss: 1.856 | Tes Acc: 26.00
INFO >> Epoch: 1  |  Layer: 02  |  Train Loss: 2.007 | Train Acc: 20.95  |  Val Loss: 1.865 | Val Acc: 29.67  |  Test Loss: 1.854 | Tes Acc: 24.67
INFO >> Epoch: 1  |  Layer: 03  |  Train Loss: 1.926 | Train Acc: 24.05  |  Val Loss: 1.816 | Val Acc: 26.67  |  Test Loss: 1.738 | Tes Acc: 30.67
INFO >> Epoch: 1  |  Layer: 04  |  Train Loss: 1.910 | Train Acc: 25.24  |  Val Loss: 1.809 | Val Acc: 30.33  |  Test Loss: 1.716 | Tes Acc: 34.00
INFO >> Epoch: 1  |  Layer: 05  |  Train Loss: 1.912 | Train Acc: 27.14  |  Val Loss: 1.786 | Val Acc: 30.33  |  Test Loss: 1.726 | Tes Acc: 32.00
INFO >> Epoch: 1  |  Layer: 06  |  Train Loss: 1.872 | Train Acc: 28.21  |  Val Loss: 1.774 | Val Acc: 33.67  |  Test Loss: 1.684 | Tes Acc: 34.33
INFO >> Epoch: 1  |  Layer: 07  |  Train Loss: 1.910 | Train Acc: 26.90  |  Val Loss: 1.721 | Val Acc: 33.67  |  Test Loss: 1.637 | Tes Acc: 42.00
INFO >> Epoch: 1  |  Layer: 08  |  Train Loss: 1.886 | Train Acc: 31.19  |  Val Loss: 1.751 | Val Acc: 29.00  |  Test Loss: 1.649 | Tes Acc: 37.33
INFO >> Epoch: 1  |  Layer: 09  |  Train Loss: 1.876 | Train Acc: 28.57  |  Val Loss: 1.688 | Val Acc: 32.00  |  Test Loss: 1.579 | Tes Acc: 37.67
INFO >> Epoch: 1  |  Layer: 10  |  Train Loss: 1.931 | Train Acc: 28.57  |  Val Loss: 1.685 | Val Acc: 29.67  |  Test Loss: 1.602 | Tes Acc: 38.67
INFO >> Epoch: 1  |  Layer: 11  |  Train Loss: 1.889 | Train Acc: 29.17  |  Val Loss: 1.672 | Val Acc: 29.00  |  Test Loss: 1.570 | Tes Acc: 37.00
