
--------------------------------------------------
Multilingual SER System v1.3
--------------------------------------------------
Run Name      : Run1
Fx Model      : WAV2VEC2_LARGE
Clf Model     : PROBING
Extract Mode  : gpu_memory
Dataset       : AESDD
Device        : gpu
Epochs        : 20
Num Workers   : 2
Data Dir      : ./data
History Dir   : ./history
Weights Dir   : ./weights
Log Level     : debug
Purge Cache   : False
Job Name      : Job2
Job Id        : 30721336
GPU           : Tesla V100-SXM2-16GB
GPU Count     : 1
GPU Memory    : 15.78 GB

Timestamp : 2023-03-03 09:25:42.335723

INFO >> Running on CUDA


INFO >> Training Classifier

INFO >> Epoch: 1  |  Layer:  1  |  Train Loss: 1.613 | Train Acc: 25.17  |  Val Loss: 1.580 | Val Acc: 29.29  |  Test Loss: 1.609 | Tes Acc: 21.74
INFO >> Epoch: 1  |  Layer:  2  |  Train Loss: 1.605 | Train Acc: 26.85  |  Val Loss: 1.578 | Val Acc: 30.30  |  Test Loss: 1.582 | Tes Acc: 23.67
INFO >> Epoch: 1  |  Layer:  3  |  Train Loss: 1.605 | Train Acc: 26.51  |  Val Loss: 1.572 | Val Acc: 34.34  |  Test Loss: 1.574 | Tes Acc: 24.64
INFO >> Epoch: 1  |  Layer:  4  |  Train Loss: 1.596 | Train Acc: 28.19  |  Val Loss: 1.552 | Val Acc: 31.31  |  Test Loss: 1.558 | Tes Acc: 23.19
INFO >> Epoch: 1  |  Layer:  5  |  Train Loss: 1.589 | Train Acc: 31.54  |  Val Loss: 1.541 | Val Acc: 29.29  |  Test Loss: 1.554 | Tes Acc: 21.26
INFO >> Epoch: 1  |  Layer:  6  |  Train Loss: 1.589 | Train Acc: 31.21  |  Val Loss: 1.534 | Val Acc: 33.33  |  Test Loss: 1.556 | Tes Acc: 22.71
INFO >> Epoch: 1  |  Layer:  7  |  Train Loss: 1.587 | Train Acc: 30.20  |  Val Loss: 1.541 | Val Acc: 39.39  |  Test Loss: 1.545 | Tes Acc: 27.54
INFO >> Epoch: 1  |  Layer:  8  |  Train Loss: 1.580 | Train Acc: 32.89  |  Val Loss: 1.550 | Val Acc: 32.32  |  Test Loss: 1.543 | Tes Acc: 28.02
INFO >> Epoch: 1  |  Layer:  9  |  Train Loss: 1.579 | Train Acc: 29.53  |  Val Loss: 1.532 | Val Acc: 46.46  |  Test Loss: 1.533 | Tes Acc: 28.50
INFO >> Epoch: 1  |  Layer: 10  |  Train Loss: 1.592 | Train Acc: 30.20  |  Val Loss: 1.548 | Val Acc: 44.44  |  Test Loss: 1.555 | Tes Acc: 27.05
INFO >> Epoch: 1  |  Layer: 11  |  Train Loss: 1.582 | Train Acc: 29.87  |  Val Loss: 1.557 | Val Acc: 30.30  |  Test Loss: 1.556 | Tes Acc: 25.60
INFO >> Epoch: 1  |  Layer: 12  |  Train Loss: 1.594 | Train Acc: 27.85  |  Val Loss: 1.555 | Val Acc: 46.46  |  Test Loss: 1.555 | Tes Acc: 26.57
INFO >> Epoch: 1  |  Layer: 13  |  Train Loss: 1.585 | Train Acc: 27.18  |  Val Loss: 1.553 | Val Acc: 50.51  |  Test Loss: 1.542 | Tes Acc: 27.54
INFO >> Epoch: 1  |  Layer: 14  |  Train Loss: 1.587 | Train Acc: 30.54  |  Val Loss: 1.553 | Val Acc: 44.44  |  Test Loss: 1.538 | Tes Acc: 31.88
INFO >> Epoch: 1  |  Layer: 15  |  Train Loss: 1.581 | Train Acc: 27.85  |  Val Loss: 1.563 | Val Acc: 29.29  |  Test Loss: 1.558 | Tes Acc: 28.50
INFO >> Epoch: 1  |  Layer: 16  |  Train Loss: 1.577 | Train Acc: 27.85  |  Val Loss: 1.543 | Val Acc: 29.29  |  Test Loss: 1.541 | Tes Acc: 25.12
INFO >> Epoch: 1  |  Layer: 17  |  Train Loss: 1.572 | Train Acc: 28.86  |  Val Loss: 1.533 | Val Acc: 38.38  |  Test Loss: 1.533 | Tes Acc: 29.47
INFO >> Epoch: 1  |  Layer: 18  |  Train Loss: 1.568 | Train Acc: 32.89  |  Val Loss: 1.520 | Val Acc: 43.43  |  Test Loss: 1.521 | Tes Acc: 35.27
INFO >> Epoch: 1  |  Layer: 19  |  Train Loss: 1.565 | Train Acc: 30.54  |  Val Loss: 1.527 | Val Acc: 45.45  |  Test Loss: 1.514 | Tes Acc: 41.06
INFO >> Epoch: 1  |  Layer: 20  |  Train Loss: 1.578 | Train Acc: 29.53  |  Val Loss: 1.543 | Val Acc: 29.29  |  Test Loss: 1.544 | Tes Acc: 27.54
INFO >> Epoch: 1  |  Layer: 21  |  Train Loss: 1.595 | Train Acc: 29.87  |  Val Loss: 1.573 | Val Acc: 29.29  |  Test Loss: 1.559 | Tes Acc: 30.43
INFO >> Epoch: 1  |  Layer: 22  |  Train Loss: 1.592 | Train Acc: 27.18  |  Val Loss: 1.605 | Val Acc: 25.25  |  Test Loss: 1.564 | Tes Acc: 28.50
INFO >> Epoch: 1  |  Layer: 23  |  Train Loss: 1.604 | Train Acc: 20.47  |  Val Loss: 1.620 | Val Acc: 21.21  |  Test Loss: 1.601 | Tes Acc: 23.19
INFO >> Epoch: 1  |  Layer: 24  |  Train Loss: 1.635 | Train Acc: 22.82  |  Val Loss: 1.637 | Val Acc: 21.21  |  Test Loss: 1.610 | Tes Acc: 26.09

INFO >> Epoch: 2  |  Layer:  1  |  Train Loss: 1.533 | Train Acc: 31.54  |  Val Loss: 1.580 | Val Acc: 28.28  |  Test Loss: 1.573 | Tes Acc: 32.37
INFO >> Epoch: 2  |  Layer:  2  |  Train Loss: 1.518 | Train Acc: 31.54  |  Val Loss: 1.560 | Val Acc: 29.29  |  Test Loss: 1.534 | Tes Acc: 33.33
INFO >> Epoch: 2  |  Layer:  3  |  Train Loss: 1.516 | Train Acc: 33.22  |  Val Loss: 1.549 | Val Acc: 36.36  |  Test Loss: 1.534 | Tes Acc: 32.85
INFO >> Epoch: 2  |  Layer:  4  |  Train Loss: 1.489 | Train Acc: 39.93  |  Val Loss: 1.506 | Val Acc: 45.45  |  Test Loss: 1.503 | Tes Acc: 37.20
INFO >> Epoch: 2  |  Layer:  5  |  Train Loss: 1.469 | Train Acc: 36.58  |  Val Loss: 1.485 | Val Acc: 45.45  |  Test Loss: 1.464 | Tes Acc: 47.83
INFO >> Epoch: 2  |  Layer:  6  |  Train Loss: 1.469 | Train Acc: 38.59  |  Val Loss: 1.476 | Val Acc: 57.58  |  Test Loss: 1.459 | Tes Acc: 53.14
INFO >> Epoch: 2  |  Layer:  7  |  Train Loss: 1.468 | Train Acc: 41.95  |  Val Loss: 1.483 | Val Acc: 61.62  |  Test Loss: 1.453 | Tes Acc: 52.17
INFO >> Epoch: 2  |  Layer:  8  |  Train Loss: 1.460 | Train Acc: 38.59  |  Val Loss: 1.488 | Val Acc: 57.58  |  Test Loss: 1.444 | Tes Acc: 53.14
INFO >> Epoch: 2  |  Layer:  9  |  Train Loss: 1.448 | Train Acc: 43.96  |  Val Loss: 1.490 | Val Acc: 50.51  |  Test Loss: 1.431 | Tes Acc: 49.76
INFO >> Epoch: 2  |  Layer: 10  |  Train Loss: 1.481 | Train Acc: 39.26  |  Val Loss: 1.507 | Val Acc: 49.49  |  Test Loss: 1.474 | Tes Acc: 46.38
INFO >> Epoch: 2  |  Layer: 11  |  Train Loss: 1.473 | Train Acc: 38.93  |  Val Loss: 1.488 | Val Acc: 59.60  |  Test Loss: 1.452 | Tes Acc: 51.21
INFO >> Epoch: 2  |  Layer: 12  |  Train Loss: 1.487 | Train Acc: 33.56  |  Val Loss: 1.512 | Val Acc: 50.51  |  Test Loss: 1.467 | Tes Acc: 46.86
INFO >> Epoch: 2  |  Layer: 13  |  Train Loss: 1.467 | Train Acc: 37.92  |  Val Loss: 1.508 | Val Acc: 50.51  |  Test Loss: 1.447 | Tes Acc: 44.93
INFO >> Epoch: 2  |  Layer: 14  |  Train Loss: 1.470 | Train Acc: 40.60  |  Val Loss: 1.511 | Val Acc: 49.49  |  Test Loss: 1.458 | Tes Acc: 46.38
INFO >> Epoch: 2  |  Layer: 15  |  Train Loss: 1.467 | Train Acc: 40.27  |  Val Loss: 1.507 | Val Acc: 51.52  |  Test Loss: 1.447 | Tes Acc: 46.38
INFO >> Epoch: 2  |  Layer: 16  |  Train Loss: 1.448 | Train Acc: 42.62  |  Val Loss: 1.475 | Val Acc: 51.52  |  Test Loss: 1.425 | Tes Acc: 45.41
INFO >> Epoch: 2  |  Layer: 17  |  Train Loss: 1.427 | Train Acc: 44.30  |  Val Loss: 1.446 | Val Acc: 56.57  |  Test Loss: 1.418 | Tes Acc: 49.28
INFO >> Epoch: 2  |  Layer: 18  |  Train Loss: 1.414 | Train Acc: 46.64  |  Val Loss: 1.436 | Val Acc: 56.57  |  Test Loss: 1.408 | Tes Acc: 50.24
INFO >> Epoch: 2  |  Layer: 19  |  Train Loss: 1.394 | Train Acc: 48.32  |  Val Loss: 1.431 | Val Acc: 55.56  |  Test Loss: 1.395 | Tes Acc: 52.66
INFO >> Epoch: 2  |  Layer: 20  |  Train Loss: 1.421 | Train Acc: 45.30  |  Val Loss: 1.469 | Val Acc: 53.54  |  Test Loss: 1.433 | Tes Acc: 48.31
INFO >> Epoch: 2  |  Layer: 21  |  Train Loss: 1.459 | Train Acc: 38.59  |  Val Loss: 1.540 | Val Acc: 36.36  |  Test Loss: 1.461 | Tes Acc: 46.86
INFO >> Epoch: 2  |  Layer: 22  |  Train Loss: 1.502 | Train Acc: 33.56  |  Val Loss: 1.641 | Val Acc: 22.22  |  Test Loss: 1.515 | Tes Acc: 35.75
INFO >> Epoch: 2  |  Layer: 23  |  Train Loss: 1.569 | Train Acc: 28.86  |  Val Loss: 1.631 | Val Acc: 20.20  |  Test Loss: 1.595 | Tes Acc: 25.60
INFO >> Epoch: 2  |  Layer: 24  |  Train Loss: 1.579 | Train Acc: 23.49  |  Val Loss: 1.643 | Val Acc: 20.20  |  Test Loss: 1.591 | Tes Acc: 25.60

INFO >> Epoch: 3  |  Layer:  1  |  Train Loss: 1.478 | Train Acc: 37.25  |  Val Loss: 1.556 | Val Acc: 36.36  |  Test Loss: 1.542 | Tes Acc: 28.50
INFO >> Epoch: 3  |  Layer:  2  |  Train Loss: 1.447 | Train Acc: 44.63  |  Val Loss: 1.525 | Val Acc: 43.43  |  Test Loss: 1.486 | Tes Acc: 44.93
INFO >> Epoch: 3  |  Layer:  3  |  Train Loss: 1.454 | Train Acc: 40.60  |  Val Loss: 1.500 | Val Acc: 62.63  |  Test Loss: 1.483 | Tes Acc: 51.21
INFO >> Epoch: 3  |  Layer:  4  |  Train Loss: 1.386 | Train Acc: 48.99  |  Val Loss: 1.435 | Val Acc: 67.68  |  Test Loss: 1.431 | Tes Acc: 54.11
INFO >> Epoch: 3  |  Layer:  5  |  Train Loss: 1.343 | Train Acc: 53.02  |  Val Loss: 1.395 | Val Acc: 64.65  |  Test Loss: 1.383 | Tes Acc: 57.49
INFO >> Epoch: 3  |  Layer:  6  |  Train Loss: 1.338 | Train Acc: 57.38  |  Val Loss: 1.387 | Val Acc: 59.60  |  Test Loss: 1.384 | Tes Acc: 51.69
INFO >> Epoch: 3  |  Layer:  7  |  Train Loss: 1.350 | Train Acc: 55.37  |  Val Loss: 1.394 | Val Acc: 62.63  |  Test Loss: 1.379 | Tes Acc: 49.28
INFO >> Epoch: 3  |  Layer:  8  |  Train Loss: 1.336 | Train Acc: 54.36  |  Val Loss: 1.414 | Val Acc: 58.59  |  Test Loss: 1.370 | Tes Acc: 50.72
INFO >> Epoch: 3  |  Layer:  9  |  Train Loss: 1.314 | Train Acc: 57.38  |  Val Loss: 1.402 | Val Acc: 57.58  |  Test Loss: 1.347 | Tes Acc: 53.62
INFO >> Epoch: 3  |  Layer: 10  |  Train Loss: 1.370 | Train Acc: 52.01  |  Val Loss: 1.427 | Val Acc: 60.61  |  Test Loss: 1.406 | Tes Acc: 50.72
INFO >> Epoch: 3  |  Layer: 11  |  Train Loss: 1.350 | Train Acc: 50.00  |  Val Loss: 1.431 | Val Acc: 50.51  |  Test Loss: 1.400 | Tes Acc: 48.31
INFO >> Epoch: 3  |  Layer: 12  |  Train Loss: 1.388 | Train Acc: 46.64  |  Val Loss: 1.446 | Val Acc: 54.55  |  Test Loss: 1.399 | Tes Acc: 51.69
INFO >> Epoch: 3  |  Layer: 13  |  Train Loss: 1.350 | Train Acc: 52.35  |  Val Loss: 1.434 | Val Acc: 51.52  |  Test Loss: 1.367 | Tes Acc: 50.24
