
--------------------------------------------------
Multilingual SER System v1.5
--------------------------------------------------
Run Name      : Run2
Fx Model      : WAV2VEC2_ASR_LARGE_960H
Clf Model     : CM_PROBING_LINEAR
Extract Mode  : gpu_memory
Dataset       : ShEMO
Device        : gpu
Epochs        : 30
Num Workers   : 3
Data Dir      : ./data
History Dir   : ./history
Weights Dir   : ./weights
Log Level     : debug
Purge Cache   : False
Job Name      : Job83
Job Id        : 31668429
GPU           : Quadro RTX 8000
GPU Count     : 1
GPU Memory    : 44.49 GB

Timestamp : 2023-04-06 07:23:51.093935

INFO >> Running on CUDA


INFO >> Training Classifier

INFO >> Epoch: 1  |  Layer: 01  |  Train Loss: 1.436 | Train Acc: 41.64  |  Val Loss: 1.356 | Val Acc: 46.59  |  Test Loss: 1.101 | Tes Acc: 62.63
INFO >> Epoch: 1  |  Layer: 02  |  Train Loss: 1.444 | Train Acc: 43.33  |  Val Loss: 1.344 | Val Acc: 47.85  |  Test Loss: 1.087 | Tes Acc: 62.63
INFO >> Epoch: 1  |  Layer: 03  |  Train Loss: 1.447 | Train Acc: 44.20  |  Val Loss: 1.348 | Val Acc: 47.85  |  Test Loss: 1.072 | Tes Acc: 62.90
INFO >> Epoch: 1  |  Layer: 04  |  Train Loss: 1.439 | Train Acc: 44.93  |  Val Loss: 1.342 | Val Acc: 48.75  |  Test Loss: 1.051 | Tes Acc: 64.52
INFO >> Epoch: 1  |  Layer: 05  |  Train Loss: 1.455 | Train Acc: 44.30  |  Val Loss: 1.357 | Val Acc: 48.57  |  Test Loss: 1.083 | Tes Acc: 63.44
INFO >> Epoch: 1  |  Layer: 06  |  Train Loss: 1.420 | Train Acc: 46.67  |  Val Loss: 1.303 | Val Acc: 50.72  |  Test Loss: 1.006 | Tes Acc: 67.74
INFO >> Epoch: 1  |  Layer: 07  |  Train Loss: 1.410 | Train Acc: 46.71  |  Val Loss: 1.276 | Val Acc: 52.33  |  Test Loss: 0.977 | Tes Acc: 68.55
INFO >> Epoch: 1  |  Layer: 08  |  Train Loss: 1.405 | Train Acc: 46.57  |  Val Loss: 1.270 | Val Acc: 53.41  |  Test Loss: 0.966 | Tes Acc: 69.89
INFO >> Epoch: 1  |  Layer: 09  |  Train Loss: 1.416 | Train Acc: 46.09  |  Val Loss: 1.286 | Val Acc: 53.41  |  Test Loss: 0.983 | Tes Acc: 71.51
INFO >> Epoch: 1  |  Layer: 10  |  Train Loss: 1.384 | Train Acc: 48.21  |  Val Loss: 1.248 | Val Acc: 56.63  |  Test Loss: 0.944 | Tes Acc: 71.24
INFO >> Epoch: 1  |  Layer: 11  |  Train Loss: 1.386 | Train Acc: 49.71  |  Val Loss: 1.239 | Val Acc: 56.99  |  Test Loss: 0.927 | Tes Acc: 71.24
INFO >> Epoch: 1  |  Layer: 12  |  Train Loss: 1.400 | Train Acc: 48.36  |  Val Loss: 1.266 | Val Acc: 56.09  |  Test Loss: 0.957 | Tes Acc: 70.16
INFO >> Epoch: 1  |  Layer: 13  |  Train Loss: 1.426 | Train Acc: 46.62  |  Val Loss: 1.305 | Val Acc: 54.30  |  Test Loss: 1.007 | Tes Acc: 69.62
INFO >> Epoch: 1  |  Layer: 14  |  Train Loss: 1.416 | Train Acc: 48.84  |  Val Loss: 1.284 | Val Acc: 56.27  |  Test Loss: 0.986 | Tes Acc: 70.43
INFO >> Epoch: 1  |  Layer: 15  |  Train Loss: 1.401 | Train Acc: 48.65  |  Val Loss: 1.273 | Val Acc: 56.27  |  Test Loss: 0.968 | Tes Acc: 70.16
