
--------------------------------------------------
Multilingual SER System v1.5
--------------------------------------------------
Run Name      : Run2
Fx Model      : WAV2VEC2_ASR_LARGE_960H
Clf Model     : CM_PROBING_LINEAR
Extract Mode  : gpu_memory
Dataset       : RAVDESS
Device        : gpu
Epochs        : 30
Num Workers   : 3
Data Dir      : ./data
History Dir   : ./history
Weights Dir   : ./weights
Log Level     : debug
Purge Cache   : False
Job Name      : Job77
Job Id        : 31668423
GPU           : Quadro RTX 8000
GPU Count     : 1
GPU Memory    : 44.49 GB

Timestamp : 2023-04-06 07:19:52.485684

INFO >> Running on CUDA


INFO >> Training Classifier

INFO >> Epoch: 1  |  Layer: 01  |  Train Loss: 2.019 | Train Acc: 18.69  |  Val Loss: 1.913 | Val Acc: 29.00  |  Test Loss: 1.928 | Tes Acc: 31.00
INFO >> Epoch: 1  |  Layer: 02  |  Train Loss: 2.011 | Train Acc: 17.86  |  Val Loss: 1.895 | Val Acc: 39.33  |  Test Loss: 1.912 | Tes Acc: 36.33
INFO >> Epoch: 1  |  Layer: 03  |  Train Loss: 2.007 | Train Acc: 24.17  |  Val Loss: 1.895 | Val Acc: 34.00  |  Test Loss: 1.917 | Tes Acc: 36.33
INFO >> Epoch: 1  |  Layer: 04  |  Train Loss: 2.013 | Train Acc: 20.95  |  Val Loss: 1.905 | Val Acc: 32.00  |  Test Loss: 1.927 | Tes Acc: 36.67
INFO >> Epoch: 1  |  Layer: 05  |  Train Loss: 2.028 | Train Acc: 23.10  |  Val Loss: 1.944 | Val Acc: 34.67  |  Test Loss: 1.956 | Tes Acc: 36.33
INFO >> Epoch: 1  |  Layer: 06  |  Train Loss: 2.031 | Train Acc: 20.71  |  Val Loss: 1.945 | Val Acc: 44.00  |  Test Loss: 1.960 | Tes Acc: 38.00
INFO >> Epoch: 1  |  Layer: 07  |  Train Loss: 2.021 | Train Acc: 26.19  |  Val Loss: 1.925 | Val Acc: 41.67  |  Test Loss: 1.947 | Tes Acc: 45.00
INFO >> Epoch: 1  |  Layer: 08  |  Train Loss: 2.023 | Train Acc: 23.93  |  Val Loss: 1.928 | Val Acc: 38.33  |  Test Loss: 1.947 | Tes Acc: 35.33
INFO >> Epoch: 1  |  Layer: 09  |  Train Loss: 2.014 | Train Acc: 25.12  |  Val Loss: 1.905 | Val Acc: 43.33  |  Test Loss: 1.931 | Tes Acc: 40.00
INFO >> Epoch: 1  |  Layer: 10  |  Train Loss: 2.022 | Train Acc: 22.86  |  Val Loss: 1.930 | Val Acc: 36.00  |  Test Loss: 1.947 | Tes Acc: 35.67
INFO >> Epoch: 1  |  Layer: 11  |  Train Loss: 2.019 | Train Acc: 24.64  |  Val Loss: 1.926 | Val Acc: 39.67  |  Test Loss: 1.934 | Tes Acc: 41.00
INFO >> Epoch: 1  |  Layer: 12  |  Train Loss: 2.005 | Train Acc: 27.26  |  Val Loss: 1.895 | Val Acc: 41.67  |  Test Loss: 1.916 | Tes Acc: 35.67
INFO >> Epoch: 1  |  Layer: 13  |  Train Loss: 2.023 | Train Acc: 23.21  |  Val Loss: 1.938 | Val Acc: 35.67  |  Test Loss: 1.950 | Tes Acc: 33.67
